moyenne,mediane,ecartType,variance,symetrie,kurtosis,harmonique,appareil
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.000,-0.000,0.001,-0.000,-0.072,0.042,-0.005,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.935,0.112,-0.007,LaundryDrier
-0.000,-0.000,0.000,-0.000,1.251,0.187,-0.007,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.000,-0.000,0.000,-0.000,1.640,0.275,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.000,-0.000,0.000,-0.000,1.205,0.150,-0.006,LaundryDrier
-0.000,-0.000,0.001,-0.000,1.939,0.444,-0.008,LaundryDrier
-0.000,-0.000,0.000,-0.000,1.640,0.275,-0.008,LaundryDrier
-0.000,-0.000,-0.000,-0.000,1.989,0.466,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.159,-0.163,-0.008,LaundryDrier
-0.003,-0.001,-0.022,-0.000,1.714,2.287,-0.020,LaundryDrier
0.003,0.001,0.022,0.000,-1.714,-2.287,0.020,LaundryDrier
0.004,0.003,0.010,0.000,-1.952,0.302,0.010,LaundryDrier
-0.000,-0.000,-0.001,-0.000,-0.618,-0.023,-0.001,LaundryDrier
0.004,0.003,0.011,0.000,-1.694,0.210,0.054,LaundryDrier
0.004,0.003,0.008,0.000,-2.502,0.539,0.013,LaundryDrier
0.004,0.003,0.013,0.000,-1.469,0.142,0.004,LaundryDrier
0.003,0.003,0.015,0.000,-1.314,0.101,0.003,LaundryDrier
0.003,0.003,0.014,0.000,-1.335,0.106,0.005,LaundryDrier
0.003,0.003,0.017,0.000,-1.061,0.045,0.004,LaundryDrier
0.004,0.003,0.013,0.000,-1.557,0.167,0.005,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-1.206,0.954,0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.350,-0.036,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.368,-0.029,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.525,-0.023,-0.002,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.504,-0.023,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.695,-0.001,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.696,-0.001,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.315,-0.034,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.304,-0.042,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.086,-0.046,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.304,-0.042,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.156,-0.050,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.925,0.044,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.431,-0.027,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.010,-0.050,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.677,0.006,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.702,0.007,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.387,-0.029,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.824,0.020,-0.002,LaundryDrier
-0.000,-0.000,-0.002,-0.000,0.597,-0.005,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.525,-0.023,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.525,-0.023,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.696,-0.001,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.525,-0.023,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.742,0.016,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.525,-0.023,-0.002,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.478,-0.019,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.525,-0.023,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.525,-0.023,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.882,0.036,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.157,-0.050,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.793,0.017,-0.002,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.156,-0.041,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
-0.001,-0.000,-0.002,-0.000,-0.046,-0.077,-0.002,LaundryDrier
0.003,0.002,0.004,0.000,-1.170,-0.189,0.028,LaundryDrier
-0.001,-0.001,-0.001,-0.000,0.377,-0.031,-0.005,LaundryDrier
0.003,0.002,0.004,0.000,-1.275,-0.155,0.008,LaundryDrier
-0.001,-0.001,-0.001,-0.000,1.656,1.032,-0.005,LaundryDrier
-0.001,-0.001,-0.001,-0.000,0.854,0.323,-0.005,LaundryDrier
-0.001,-0.001,-0.001,-0.000,0.377,-0.031,-0.005,LaundryDrier
-0.001,-0.001,-0.001,-0.000,0.377,-0.031,-0.005,LaundryDrier
-0.001,-0.001,-0.002,-0.000,-0.599,-0.460,-0.005,LaundryDrier
-0.001,-0.001,-0.002,-0.000,-0.599,-0.460,-0.005,LaundryDrier
0.002,0.002,0.003,0.000,-1.309,0.612,0.024,LaundryDrier
0.000,-0.000,0.003,0.000,0.846,0.370,-0.003,LaundryDrier
-0.001,-0.001,-0.002,-0.000,0.767,0.251,-0.007,LaundryDrier
-0.001,-0.001,-0.002,-0.000,-0.152,-0.616,-0.007,LaundryDrier
-0.001,-0.001,-0.002,-0.000,-0.152,-0.616,-0.007,LaundryDrier
0.008,0.008,0.031,0.000,-1.613,0.136,0.002,LaundryDrier
0.009,0.008,0.025,0.000,-2.009,0.233,0.002,LaundryDrier
-0.000,-0.000,-0.002,-0.000,0.882,0.038,0.001,LaundryDrier
0.009,0.008,0.014,0.000,-3.175,0.653,0.002,LaundryDrier
0.008,0.008,0.033,0.000,-1.498,0.113,0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-3.168,0.650,0.000,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.434,-0.005,-0.001,LaundryDrier
-0.000,-0.000,-0.001,-0.000,0.393,-0.009,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.105,-0.017,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.780,0.024,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.258,-0.011,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.780,0.024,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.267,-0.017,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.540,0.004,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,-0.014,-0.022,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.107,-0.017,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.071,-0.019,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.900,0.039,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.288,-0.011,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.400,-0.009,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.216,-0.013,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.575,0.008,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.639,0.010,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.616,0.008,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,1.007,0.054,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.780,0.024,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.319,-0.009,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.347,-0.010,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.464,0.001,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
0.009,0.008,0.028,0.000,-1.802,0.179,0.001,LaundryDrier
0.008,0.008,0.034,0.000,-1.416,0.099,0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,0.459,-0.005,0.001,LaundryDrier
0.009,0.008,0.007,0.000,-3.602,0.824,0.035,LaundryDrier
0.007,0.008,0.050,0.000,-0.686,0.001,0.005,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-2.944,0.535,0.000,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.181,-0.011,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.455,-0.005,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.475,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.471,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.479,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.780,0.024,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.780,0.024,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.067,-0.019,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.780,0.024,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,-0.059,-0.024,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.643,0.010,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.207,-0.013,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,1.009,0.058,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.613,0.008,-0.001,LaundryDrier
-0.000,-0.000,0.002,-0.000,0.477,-0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.001,-0.000,1.206,0.089,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,-0.012,-0.022,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.887,0.042,-0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.800,0.033,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.266,-0.017,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,0.065,-0.019,-0.001,LaundryDrier
-0.000,-0.000,0.000,-0.000,0.530,0.004,-0.001,LaundryDrier
-0.000,-0.000,-0.001,-0.000,1.050,0.064,-0.001,LaundryDrier
-0.000,-0.000,-0.000,-0.000,-0.085,-0.009,0.001,LaundryDrier
-0.000,-0.000,0.001,-0.000,0.207,-0.011,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
-0.000,-0.000,-0.002,-0.000,-0.069,-0.039,-0.001,LaundryDrier
